"date","publication","url","age_group","vaccine_status","pop_diagnoses","diagnoses","pop_day_diagnoses","diagnoses_start","diagnoses_end","total_diagnoses","perc_pop_diagnoses","perc_diagnoses","pop_hosp","hosp","pop_day_hosp","hosp_start","hosp_end","total_hosp","perc_pop_hosp","perc_hosp","pop_icu","icu","pop_day_icu","icu_start","icu_end","total_icu","perc_pop_icu","perc_icu","pop_deaths","deaths","pop_day_deaths","deaths_start","deaths_end","total_deaths","perc_pop_deaths","perc_deaths"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","5_11","VACCINATI CON CICLO COMPLETO > 4 mesi",0,0,2022-04-09,2022-03-25,2022-04-24,3656069,0,"#DIV/0!",0,0,2022-03-26,2022-03-11,2022-04-10,3656069,0,"#DIV/0!",0,0,2022-03-26,2022-03-11,2022-04-10,3656069,0,"#DIV/0!",0,0,2022-03-19,2022-03-04,2022-04-03,3656069,0,"#DIV/0!"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","5_11","VACCINATI CON CICLO COMPLETO <= 4 mesi",1233449,63922,2022-04-09,2022-03-25,2022-04-24,3656069,0.337370274,"0.051823788",1204468,75,2022-03-26,2022-03-11,2022-04-10,3656069,0.329443454,"0.0000623",1204468,1,2022-03-26,2022-03-11,2022-04-10,3656069,0.329443454,"0.00000083",1170357,0,2022-03-19,2022-03-04,2022-04-03,3656069,0.320113488,"0"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","5_11","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",0,0,2022-04-09,2022-03-25,2022-04-24,3656069,0,"#DIV/0!",0,0,2022-03-26,2022-03-11,2022-04-10,3656069,0,"#DIV/0!",0,0,2022-03-26,2022-03-11,2022-04-10,3656069,0,"#DIV/0!",0,0,2022-03-19,2022-03-04,2022-04-03,3656069,0,"#DIV/0!"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","12_39","NON VACCINATI",1791000,81130,2022-04-09,2022-03-25,2022-04-24,17441700,0.102684945,"0.045298716",1808888,501,2022-03-26,2022-03-11,2022-04-10,17441700,0.103710533,"0.000276966",1808888,12,2022-03-26,2022-03-11,2022-04-10,17441700,0.103710533,"0.00000663",1819532,6,2022-03-19,2022-03-04,2022-04-03,17441700,0.104320794,"0.0000033"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","12_39","VACCINATI CON CICLO INCOMPLETO",394882,10198,2022-04-09,2022-03-25,2022-04-24,17441700,0.02264011,"0.025825436",417441,79,2022-03-26,2022-03-11,2022-04-10,17441700,0.023933504,"0.000189248",417441,1,2022-03-26,2022-03-11,2022-04-10,17441700,0.023933504,"0.0000024",437753,0,2022-03-19,2022-03-04,2022-04-03,17441700,0.02509807,"0"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","12_39","VACCINATI CON CICLO COMPLETO > 4 mesi",3855194,69224,2022-04-09,2022-03-25,2022-04-24,17441700,0.221033156,"0.017956035",3957700,286,2022-03-26,2022-03-11,2022-04-10,17441700,0.226910221,"0.0000723",3957700,6,2022-03-26,2022-03-11,2022-04-10,17441700,0.226910221,"0.00000152",3971395,5,2022-03-19,2022-03-04,2022-04-03,17441700,0.227695408,"0.00000126"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","12_39","VACCINATI CON CICLO COMPLETO <= 4 mesi",1417465,56495,2022-04-09,2022-03-25,2022-04-24,17441700,0.081268741,"0.039856363",1576064,316,2022-03-26,2022-03-11,2022-04-10,17441700,0.090361834,"0.000200499",1576064,5,2022-03-26,2022-03-11,2022-04-10,17441700,0.090361834,"0.00000317",1711866,0,2022-03-19,2022-03-04,2022-04-03,17441700,0.098147887,"0"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","12_39","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",9983159,370267,2022-04-09,2022-03-25,2022-04-24,17441700,0.572373048,"0.037089162",9681607,1045,2022-03-26,2022-03-11,2022-04-10,17441700,0.555083908,"0.000107937",9681607,30,2022-03-26,2022-03-11,2022-04-10,17441700,0.555083908,"0.0000031",9501154,10,2022-03-19,2022-03-04,2022-04-03,17441700,0.544737841,"0.00000105"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","40_59","NON VACCINATI",1941850,72208,2022-04-09,2022-03-25,2022-04-24,18400493,0.105532499,"0.037185158",1949239,487,2022-03-26,2022-03-11,2022-04-10,18400493,0.105934064,"0.000249841",1949239,43,2022-03-26,2022-03-11,2022-04-10,18400493,0.105934064,"0.0000221",1955878,42,2022-03-19,2022-03-04,2022-04-03,18400493,0.106294869,"0.0000215"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","40_59","VACCINATI CON CICLO INCOMPLETO",255000,7366,2022-04-09,2022-03-25,2022-04-24,18400493,0.013858324,"0.028886275",277182,60,2022-03-26,2022-03-11,2022-04-10,18400493,0.015063836,"0.000216464",277182,5,2022-03-26,2022-03-11,2022-04-10,18400493,0.015063836,"0.000018",293037,1,2022-03-19,2022-03-04,2022-04-03,18400493,0.015925497,"0.00000341"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","40_59","VACCINATI CON CICLO COMPLETO > 4 mesi",2174862,46891,2022-04-09,2022-03-25,2022-04-24,18400493,0.118195855,"0.021560448",2230196,292,2022-03-26,2022-03-11,2022-04-10,18400493,0.121203057,"0.00013093",2230196,18,2022-03-26,2022-03-11,2022-04-10,18400493,0.121203057,"0.00000807",2220390,18,2022-03-19,2022-03-04,2022-04-03,18400493,0.120670136,"0.00000811"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","40_59","VACCINATI CON CICLO COMPLETO <= 4 mesi",847206,30334,2022-04-09,2022-03-25,2022-04-24,18400493,0.046042571,"0.035804751",941886,166,2022-03-26,2022-03-11,2022-04-10,18400493,0.051188085,"0.000176242",941886,6,2022-03-26,2022-03-11,2022-04-10,18400493,0.051188085,"0.00000637",1035422,5,2022-03-19,2022-03-04,2022-04-03,18400493,0.056271427,"0.00000483"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","40_59","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",13181575,448794,2022-04-09,2022-03-25,2022-04-24,18400493,0.716370752,"0.034047069",13001990,1654,2022-03-26,2022-03-11,2022-04-10,18400493,0.706610959,"0.000127211",13001990,95,2022-03-26,2022-03-11,2022-04-10,18400493,0.706610959,"0.00000731",12895766,48,2022-03-19,2022-03-04,2022-04-03,18400493,0.70083807,"0.00000372"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","60_79","NON VACCINATI",763593,34370,2022-04-09,2022-03-25,2022-04-24,13548012,0.056361996,"0.045010889",767583,1203,2022-03-26,2022-03-11,2022-04-10,13548012,0.056656504,"0.001567257",767583,139,2022-03-26,2022-03-11,2022-04-10,13548012,0.056656504,"0.000181088",771148,213,2022-03-19,2022-03-04,2022-04-03,13548012,0.056919643,"0.000276212"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","60_79","VACCINATI CON CICLO INCOMPLETO",124930,2507,2022-04-09,2022-03-25,2022-04-24,13548012,0.009221279,"0.020067238",138579,143,2022-03-26,2022-03-11,2022-04-10,13548012,0.010228733,"0.001031902",138579,15,2022-03-26,2022-03-11,2022-04-10,13548012,0.010228733,"0.000108242",150202,31,2022-03-19,2022-03-04,2022-04-03,13548012,0.011086645,"0.000206389"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","60_79","VACCINATI CON CICLO COMPLETO > 4 mesi",679473,16132,2022-04-09,2022-03-25,2022-04-24,13548012,0.050152967,"0.023741929",696579,603,2022-03-26,2022-03-11,2022-04-10,13548012,0.051415588,"0.000865659",696579,51,2022-03-26,2022-03-11,2022-04-10,13548012,0.051415588,"0.0000732",704786,107,2022-03-19,2022-03-04,2022-04-03,13548012,0.052021359,"0.000151819"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","60_79","VACCINATI CON CICLO COMPLETO <= 4 mesi",461159,11658,2022-04-09,2022-03-25,2022-04-24,13548012,0.034038869,"0.025279784",488960,303,2022-03-26,2022-03-11,2022-04-10,13548012,0.036090904,"0.000619683",488960,23,2022-03-26,2022-03-11,2022-04-10,13548012,0.036090904,"0.000047",502505,47,2022-03-19,2022-03-04,2022-04-03,13548012,0.037090682,"0.0000935"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","60_79","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",11518857,303682,2022-04-09,2022-03-25,2022-04-24,13548012,0.850224889,"0.026363901",11456311,4738,2022-03-26,2022-03-11,2022-04-10,13548012,0.845608271,"0.000413571",11456311,327,2022-03-26,2022-03-11,2022-04-10,13548012,0.845608271,"0.0000285",11419371,504,2022-03-19,2022-03-04,2022-04-03,13548012,0.842881671,"0.0000441"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","80+","NON VACCINATI",146704,7874,2022-04-09,2022-03-25,2022-04-24,4599480,0.03189578,"0.053672701",148122,1327,2022-03-26,2022-03-11,2022-04-10,4599480,0.032204075,"0.008958831",148122,39,2022-03-26,2022-03-11,2022-04-10,4599480,0.032204075,"0.000263296",149133,504,2022-03-19,2022-03-04,2022-04-03,4599480,0.032423883,"0.003379534"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","80+","VACCINATI CON CICLO INCOMPLETO",64555,743,2022-04-09,2022-03-25,2022-04-24,4599480,0.014035282,"0.011509565",68853,157,2022-03-26,2022-03-11,2022-04-10,4599480,0.014969736,"0.00228022",68853,10,2022-03-26,2022-03-11,2022-04-10,4599480,0.014969736,"0.000145237",72865,58,2022-03-19,2022-03-04,2022-04-03,4599480,0.015842008,"0.000795993"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","80+","VACCINATI CON CICLO COMPLETO > 4 mesi",302253,4582,2022-04-09,2022-03-25,2022-04-24,4599480,0.065714603,"0.015159486",306591,644,2022-03-26,2022-03-11,2022-04-10,4599480,0.066657753,"0.002100518",306591,16,2022-03-26,2022-03-11,2022-04-10,4599480,0.066657753,"0.0000522",310188,210,2022-03-19,2022-03-04,2022-04-03,4599480,0.067439798,"0.000677009"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","80+","VACCINATI CON CICLO COMPLETO <= 4 mesi",104047,2253,2022-04-09,2022-03-25,2022-04-24,4599480,0.02262147,"0.021653676",106388,253,2022-03-26,2022-03-11,2022-04-10,4599480,0.023130441,"0.002378088",106388,6,2022-03-26,2022-03-11,2022-04-10,4599480,0.023130441,"0.0000564",105994,77,2022-03-19,2022-03-04,2022-04-03,4599480,0.023044779,"0.000726456"
2022-04-27,2022-04-29,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-aprile-2022.pdf","80+","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",3981921,102607,2022-04-09,2022-03-25,2022-04-24,4599480,0.865732865,"0.025768216",3969526,6512,2022-03-26,2022-03-11,2022-04-10,4599480,0.863037996,"0.001640498",3969526,175,2022-03-26,2022-03-11,2022-04-10,4599480,0.863037996,"0.0000441",3961300,1377,2022-03-19,2022-03-04,2022-04-03,4599480,0.861249533,"0.000347613"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","5_11","NON VACCINATI",2279921,77196,2022-04-16,2022-04-01,2022-05-01,3656069,0.623599008,"0.033859068",2287120,217,2022-04-02,2022-03-18,2022-04-17,3656069,0.625568062,"0.0000949",2287120,5,2022-04-02,2022-03-18,2022-04-17,3656069,0.625568062,"0.00000219",2291587,1,2022-03-26,2022-03-11,2022-04-10,3656069,0.626789866,"0.000000436"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","5_11","VACCINATI CON CICLO INCOMPLETO",135916,2123,2022-04-16,2022-04-01,2022-05-01,3656069,0.037175447,"0.015619942",144974,6,2022-04-02,2022-03-18,2022-04-17,3656069,0.039652972,"0.0000414",144974,0,2022-04-02,2022-03-18,2022-04-17,3656069,0.039652972,"0",159750,0,2022-03-26,2022-03-11,2022-04-10,3656069,0.043694471,"0"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","5_11","VACCINATI CON CICLO COMPLETO > 4 mesi",0,0,2022-04-16,2022-04-01,2022-05-01,3656069,0,"#DIV/0!",0,0,2022-04-02,2022-03-18,2022-04-17,3656069,0,"#DIV/0!",0,0,2022-04-02,2022-03-18,2022-04-17,3656069,0,"#DIV/0!",0,0,2022-03-26,2022-03-11,2022-04-10,3656069,0,"#DIV/0!"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","5_11","VACCINATI CON CICLO COMPLETO <= 4 mesi",1240232,55802,2022-04-16,2022-04-01,2022-05-01,3656069,0.339225545,"0.044993195",1223975,75,2022-04-02,2022-03-18,2022-04-17,3656069,0.334778966,"0.0000613",1223975,2,2022-04-02,2022-03-18,2022-04-17,3656069,0.334778966,"0.00000163",1204732,0,2022-03-26,2022-03-11,2022-04-10,3656069,0.329515663,"0"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","5_11","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",0,0,2022-04-16,2022-04-01,2022-05-01,3656069,0,"#DIV/0!",0,0,2022-04-02,2022-03-18,2022-04-17,3656069,0,"#DIV/0!",0,0,2022-04-02,2022-03-18,2022-04-17,3656069,0,"#DIV/0!",0,0,2022-03-26,2022-03-11,2022-04-10,3656069,0,"#DIV/0!"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","12_39","NON VACCINATI",1786842,66635,2022-04-16,2022-04-01,2022-05-01,17443500,0.102435979,"0.037292049",1799965,471,2022-04-02,2022-03-18,2022-04-17,17443500,0.103188294,"0.000261672",1799965,12,2022-04-02,2022-03-18,2022-04-17,17443500,0.103188294,"0.00000667",1810282,8,2022-03-26,2022-03-11,2022-04-10,17443500,0.103779746,"0.00000442"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","12_39","VACCINATI CON CICLO INCOMPLETO",385934,8620,2022-04-16,2022-04-01,2022-05-01,17443500,0.022124803,"0.022335425",404441,66,2022-04-02,2022-03-18,2022-04-17,17443500,0.023185771,"0.000163188",404441,1,2022-04-02,2022-03-18,2022-04-17,17443500,0.023185771,"0.00000247",417067,0,2022-03-26,2022-03-11,2022-04-10,17443500,0.023909594,"0"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","12_39","VACCINATI CON CICLO COMPLETO > 4 mesi",3820103,59049,2022-04-16,2022-04-01,2022-05-01,17443500,0.218998653,"0.015457437",3909921,259,2022-04-02,2022-03-18,2022-04-17,17443500,0.224147734,"0.0000662",3909921,4,2022-04-02,2022-03-18,2022-04-17,17443500,0.224147734,"0.00000102",3957707,4,2022-03-26,2022-03-11,2022-04-10,17443500,0.226887207,"0.00000101"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","12_39","VACCINATI CON CICLO COMPLETO <= 4 mesi",1354612,49318,2022-04-16,2022-04-01,2022-05-01,17443500,0.077657122,"0.036407473",1482494,293,2022-04-02,2022-03-18,2022-04-17,17443500,0.084988334,"0.00019764",1482494,3,2022-04-02,2022-03-18,2022-04-17,17443500,0.084988334,"0.00000202",1576599,0,2022-03-26,2022-03-11,2022-04-10,17443500,0.09038318,"0"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","12_39","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",10096009,352591,2022-04-16,2022-04-01,2022-05-01,17443500,0.578783444,"0.0349238",9846679,1081,2022-04-02,2022-03-18,2022-04-17,17443500,0.564489867,"0.000109783",9846679,34,2022-04-02,2022-03-18,2022-04-17,17443500,0.564489867,"0.00000345",9681845,8,2022-03-26,2022-03-11,2022-04-10,17443500,0.555040273,"0.000000826"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","40_59","NON VACCINATI",1939568,60508,2022-04-16,2022-04-01,2022-05-01,18400493,0.10540848,"0.031196638",1944588,436,2022-04-02,2022-03-18,2022-04-17,18400493,0.105681299,"0.000224212",1944588,43,2022-04-02,2022-03-18,2022-04-17,18400493,0.105681299,"0.0000221",1949053,41,2022-03-26,2022-03-11,2022-04-10,18400493,0.105923955,"0.000021"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","40_59","VACCINATI CON CICLO INCOMPLETO",246391,6268,2022-04-16,2022-04-01,2022-05-01,18400493,0.013390456,"0.025439241",265290,61,2022-04-02,2022-03-18,2022-04-17,18400493,0.014417548,"0.000229937",265290,5,2022-04-02,2022-03-18,2022-04-17,18400493,0.014417548,"0.0000188",276715,2,2022-03-26,2022-03-11,2022-04-10,18400493,0.015038456,"0.00000723"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","40_59","VACCINATI CON CICLO COMPLETO > 4 mesi",2153556,40357,2022-04-16,2022-04-01,2022-05-01,18400493,0.117037951,"0.018739703",2206580,284,2022-04-02,2022-03-18,2022-04-17,18400493,0.119919613,"0.000128706",2206580,19,2022-04-02,2022-03-18,2022-04-17,18400493,0.119919613,"0.00000861",2230313,14,2022-03-26,2022-03-11,2022-04-10,18400493,0.121209415,"0.00000628"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","40_59","VACCINATI CON CICLO COMPLETO <= 4 mesi",812193,26781,2022-04-16,2022-04-01,2022-05-01,18400493,0.044139741,"0.03297369",884168,160,2022-04-02,2022-03-18,2022-04-17,18400493,0.048051321,"0.000180961",884168,6,2022-04-02,2022-03-18,2022-04-17,18400493,0.048051321,"0.00000679",942256,4,2022-03-26,2022-03-11,2022-04-10,18400493,0.051208193,"0.00000425"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","40_59","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",13248785,428396,2022-04-16,2022-04-01,2022-05-01,18400493,0.720023371,"0.032334739",13099867,1670,2022-04-02,2022-03-18,2022-04-17,18400493,0.711930218,"0.000127482",13099867,95,2022-04-02,2022-03-18,2022-04-17,18400493,0.711930218,"0.00000725",13002156,52,2022-03-26,2022-03-11,2022-04-10,18400493,0.70661998,"0.000004"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","60_79","NON VACCINATI",762299,28422,2022-04-16,2022-04-01,2022-05-01,13548012,0.056266484,"0.037284583",765101,1065,2022-04-02,2022-03-18,2022-04-17,13548012,0.056473304,"0.001391973",765101,118,2022-04-02,2022-03-18,2022-04-17,13548012,0.056473304,"0.000154228",767530,204,2022-03-26,2022-03-11,2022-04-10,13548012,0.056652592,"0.000265788"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","60_79","VACCINATI CON CICLO INCOMPLETO",120330,2170,2022-04-16,2022-04-01,2022-05-01,13548012,0.008881746,"0.018033741",130937,117,2022-04-02,2022-03-18,2022-04-17,13548012,0.009664665,"0.000893559",130937,9,2022-04-02,2022-03-18,2022-04-17,13548012,0.009664665,"0.0000687",138367,26,2022-03-26,2022-03-11,2022-04-10,13548012,0.010213085,"0.000187906"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","60_79","VACCINATI CON CICLO COMPLETO > 4 mesi",675093,15021,2022-04-16,2022-04-01,2022-05-01,13548012,0.049829672,"0.022250268",687227,576,2022-04-02,2022-03-18,2022-04-17,13548012,0.050725302,"0.000838151",687227,46,2022-04-02,2022-03-18,2022-04-17,13548012,0.050725302,"0.0000669",696646,110,2022-03-26,2022-03-11,2022-04-10,13548012,0.051420533,"0.000157899"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","60_79","VACCINATI CON CICLO COMPLETO <= 4 mesi",447774,10951,2022-04-16,2022-04-01,2022-05-01,13548012,0.033050901,"0.024456534",474127,286,2022-04-02,2022-03-18,2022-04-17,13548012,0.034996057,"0.000603214",474127,21,2022-04-02,2022-03-18,2022-04-17,13548012,0.034996057,"0.0000443",489090,48,2022-03-26,2022-03-11,2022-04-10,13548012,0.036100499,"0.0000981"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","60_79","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",11542516,302375,2022-04-16,2022-04-01,2022-05-01,13548012,0.851971197,"0.026196628",11490620,4932,2022-04-02,2022-03-18,2022-04-17,13548012,0.848140672,"0.00042922",11490620,340,2022-04-02,2022-03-18,2022-04-17,13548012,0.848140672,"0.0000296",11456379,545,2022-03-26,2022-03-11,2022-04-10,13548012,0.84561329,"0.0000476"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","80+","NON VACCINATI",148639,7265,2022-04-16,2022-04-01,2022-05-01,4601980,0.032298924,"0.048876809",149768,1291,2022-04-02,2022-03-18,2022-04-17,4601980,0.032544253,"0.008619999",149768,40,2022-04-02,2022-03-18,2022-04-17,4601980,0.032544253,"0.00026708",150539,501,2022-03-26,2022-03-11,2022-04-10,4601980,0.032711789,"0.003328041"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","80+","VACCINATI CON CICLO INCOMPLETO",63323,634,2022-04-16,2022-04-01,2022-05-01,4601980,0.013759947,"0.01001216",66238,146,2022-04-02,2022-03-18,2022-04-17,4601980,0.01439337,"0.002204173",66238,6,2022-04-02,2022-03-18,2022-04-17,4601980,0.01439337,"0.0000906",68782,52,2022-03-26,2022-03-11,2022-04-10,4601980,0.014946175,"0.000756012"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","80+","VACCINATI CON CICLO COMPLETO > 4 mesi",301444,4473,2022-04-16,2022-04-01,2022-05-01,4601980,0.06550311,"0.014838577",304145,639,2022-04-02,2022-03-18,2022-04-17,4601980,0.066090031,"0.002100972",304145,16,2022-04-02,2022-03-18,2022-04-17,4601980,0.066090031,"0.0000526",306565,221,2022-03-26,2022-03-11,2022-04-10,4601980,0.066615891,"0.000720891"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","80+","VACCINATI CON CICLO COMPLETO <= 4 mesi",101884,2114,2022-04-16,2022-04-01,2022-05-01,4601980,0.022139166,"0.020749087",105480,233,2022-04-02,2022-03-18,2022-04-17,4601980,0.022920569,"0.00220895",105480,6,2022-04-02,2022-03-18,2022-04-17,4601980,0.022920569,"0.0000569",106432,83,2022-03-26,2022-03-11,2022-04-10,4601980,0.023127436,"0.000779841"
2022-05-04,2022-05-06,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-maggio-2022.pdf","80+","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",3986690,103365,2022-04-16,2022-04-01,2022-05-01,4601980,0.866298854,"0.025927524",3976349,6824,2022-04-02,2022-03-18,2022-04-17,4601980,0.864051778,"0.001716147",3976349,188,2022-04-02,2022-03-18,2022-04-17,4601980,0.864051778,"0.0000473",3969662,1525,2022-03-26,2022-03-11,2022-04-10,4601980,0.862598708,"0.000384164"
2022-05-11,2022-05-13,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-maggio-2022.pdf","5_11","NON VACCINATI",2277726,66223,2022-04-23,2022-04-08,2022-05-08,3656069,0.622998636,"0.029074173",2283301,204,2022-04-09,2022-03-25,2022-04-24,3656069,0.624523498,"0.0000893",2283301,6,2022-04-09,2022-03-25,2022-04-24,3656069,0.624523498,"0.00000263",2287106,1,2022-04-02,2022-03-18,2022-04-17,3656069,0.625564233,"0.000000437"
