"date","url","region","number_laboratories","number_detections_variant","number_sequenced","n_B-1-1-7","n_P-1","n_B-1-351","n_B-1-617-2","n_B-1-1-529","n_BA-1","n_BA-2","n_BA-3","n_BA-4","n_BA-5","n_XJ","n_XL","n_XM","n_XN","n_XQ","n_XT","n_P-2","n_B-1-525","percent_B-1-1-7","percent_P-1","percent_B-1-351","percent_B-1-617-2","percent_B-1-1-529","percent_BA-1","percent_BA-2","percent_BA-3","percent_BA-4","percent_BA-5","percent_XJ","percent_XL","percent_XM","percent_XN","percent_XQ","percent_XT","percent_P-2","percent_B-1-525"
"28/09/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_8/Flash_survey_n_8.pdf","Marche",6,30,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"28/09/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_8/Flash_survey_n_8.pdf","Molise",1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"28/09/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_8/Flash_survey_n_8.pdf","P.A. Bolzano",1,37,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"28/09/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_8/Flash_survey_n_8.pdf","P.A. Trento",1,12,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"28/09/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_8/Flash_survey_n_8.pdf","Piemonte",15,112,112,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"28/09/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_8/Flash_survey_n_8.pdf","Puglia",10,40,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"28/09/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_8/Flash_survey_n_8.pdf","Sardegna",10,167,29,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"28/09/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_8/Flash_survey_n_8.pdf","Sicilia",5,192,159,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"28/09/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_8/Flash_survey_n_8.pdf","Toscana",3,120,119,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"28/09/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_8/Flash_survey_n_8.pdf","Umbria",4,55,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"28/09/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_8/Flash_survey_n_8.pdf","Valle d'Aosta",1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"28/09/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_8/Flash_survey_n_8.pdf","Veneto",12,163,163,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"28/09/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_8/Flash_survey_n_8.pdf","ITALIA",133,1978,1443,0,0,0,1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Abruzzo",2,89,55,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Basilicata",2,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Calabria",4,224,45,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Campania",3,150,150,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Emilia-Romagna",3,106,106,0,0,0,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.1,0.9,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Friuli-Venezia Giulia",6,377,150,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Lazio",5,515,511,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Liguria",9,247,57,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Lombardia",16,346,332,0,0,0,323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7,0.3,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Marche",5,62,62,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Molise",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","P.A. Bolzano",1,61,58,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","P.A. Trento",1,15,15,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Piemonte",11,96,96,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Puglia",11,53,53,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Sardegna",10,223,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Sicilia",4,209,159,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Toscana",3,155,73,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Umbria",4,164,44,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Valle d'Aosta",1,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.7,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","Veneto",12,234,234,0,0,0,232,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.1,0.9,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"06/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_9/Flash_survey_n_9.pdf","ITALIA",114,3337,2241,0,0,0,2121,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.53,0.32,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Abruzzo",2,179,63,0,0,0,52,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.9,16.1,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Basilicata",2,131,10,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Calabria",4,475,80,0,0,0,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.2,2.8,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Campania",3,1770,134,0,0,0,114,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,13,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Emilia-Romagna",3,133,133,0,0,0,111,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.5,16.5,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Friuli-Venezia Giulia",6,254,60,0,0,0,54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.5,8.5,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Lazio",6,362,339,0,0,0,262,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.4,17.3,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Liguria",10,610,52,0,0,0,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,12.5,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Lombardia",16,460,350,0,0,0,202,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6,40.4,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Marche",5,92,68,0,0,0,63,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,6,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Molise",1,7,7,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.7,14.3,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","P.A. Bolzano",1,94,45,0,0,0,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.6,4.4,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","P.A. Trento",1,17,17,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5,23.5,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Piemonte",11,126,126,0,0,0,98,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.7,20.3,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Puglia",11,59,57,0,0,0,44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.2,22.8,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Sardegna",10,338,31,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3,16.7,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Sicilia",5,354,246,0,0,0,203,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.5,17.5,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Toscana",3,260,84,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Umbria",4,498,68,0,0,0,24,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3,64.7,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Valle d'Aosta",1,5,5,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","Veneto",12,219,219,0,0,0,201,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.8,8.2,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"20/12/21","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_10/Flash_survey_n_10.pdf","ITALIA",117,6443,2194,0,0,0,1676,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,21,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Abruzzo",2,1990,117,0,0,0,26,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,77.8,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Basilicata",2,535,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Calabria",4,1073,40,0,0,0,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,71.4,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Campania",3,9802,221,0,0,0,62,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,70.9,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Emilia-Romagna",3,131,131,0,0,0,27,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,79.4,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Friuli-Venezia Giulia",8,422,96,0,0,0,34,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4,64.6,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Lazio",4,407,345,0,0,0,44,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,85.4,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Liguria",8,815,30,0,0,0,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,76.7,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Lombardia",16,443,443,0,0,0,50,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,88.7,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Marche",5,82,50,0,0,0,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,82,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Molise",1,46,46,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,97.8,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","P.A. Bolzano",1,371,24,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,54.2,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","P.A. Trento",1,26,26,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,76,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Piemonte",14,101,101,0,0,0,23,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,76.8,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Puglia",11,76,74,0,0,0,6,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,91.9,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Sardegna",10,1237,54,0,0,0,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,83.3,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Sicilia",5,1807,274,0,0,0,58,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,78.8,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Toscana",3,276,139,0,0,0,15,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,89.2,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Umbria",5,1036,91,0,0,0,6,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,93.3,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Valle d'Aosta",1,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.7,33.3,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","Veneto",13,316,316,0,0,0,107,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9,66.1,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"03/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_11/Flash_survey_n_11.pdf","ITALIA",120,20995,2632,0,0,0,512,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.22,80.75,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Abruzzo",2,1521,40,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,92.5,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Basilicata",2,482,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Calabria",3,1693,45,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,96.7,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Campania",3,4331,227,0,0,0,20,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,90.9,"0",0,0,0,0,0,0,"0",0,0,0,0,0
